-5.000918945312500000e+03 -3.210033848881721497e-02 1.219331249594688416e-01
-4.999522460937500000e+03 -6.419461686164140701e-03 1.338244676589965820e-01
-4.998125976562500000e+03 2.234533615410327911e-02 1.392531096935272217e-01
-4.996729492187500000e+03 5.244147032499313354e-02 1.375021636486053467e-01
-4.995333007812500000e+03 8.194146305322647095e-02 1.283541172742843628e-01
-4.993936523437500000e+03 1.089367270469665527e-01 1.121274083852767944e-01
-4.992540039062500000e+03 1.316336244344711304e-01 8.963886648416519165e-02
-4.991143554687500000e+03 1.485195010900497437e-01 6.217828020453453064e-02
-4.989747070312500000e+03 1.584725975990295410e-01 3.139691799879074097e-02
-4.988350585937500000e+03 1.608646810054779053e-01 -7.908451952971518040e-04
-4.986954101562500000e+03 1.556146889925003052e-01 -3.238479420542716980e-02
-4.985557617187500000e+03 1.431732624769210815e-01 -6.141346693038940430e-02
-4.984161132812500000e+03 1.245219931006431580e-01 -8.612151443958282471e-02
-4.982764648437500000e+03 1.010831445455551147e-01 -1.050927489995956421e-01
-4.981368164062500000e+03 7.461516559123992920e-02 -1.173552200198173523e-01
-4.979971679687500000e+03 4.705549776554107666e-02 -1.224702745676040649e-01
-4.978575195312500000e+03 2.038421109318733215e-02 -1.205609440803527832e-01
-4.977178710937500000e+03 -3.554149065166711807e-03 -1.122983470559120178e-01
-4.975782226562500000e+03 -2.318321168422698975e-02 -9.884324669837951660e-02
-4.974385742187500000e+03 -3.735190629959106445e-02 -8.174201101064682007e-02
-4.972989257812500000e+03 -4.538925364613533020e-02 -6.279681622982025146e-02
-4.971592773437500000e+03 -4.720190912485122681e-02 -4.391732811927795410e-02
-4.970196289062500000e+03 -4.323911666870117188e-02 -2.693885006010532379e-02
-4.968799804687500000e+03 -3.448166698217391968e-02 -1.347902789711952209e-02
-4.967403320312500000e+03 -2.232957072556018829e-02 -4.772786982357501984e-03
-4.966006835937500000e+03 -8.503122255206108093e-03 -1.587807084433734417e-03
-4.964610351562500000e+03 5.137736909091472626e-03 -4.143573809415102005e-03
-4.963213867187500000e+03 1.675486564636230469e-02 -1.207572314888238907e-02
-4.961817382812500000e+03 2.467620559036731720e-02 -2.448284998536109924e-02
-4.960420898437500000e+03 2.758773975074291229e-02 -3.998816385865211487e-02
-4.959024414062500000e+03 2.463589049875736237e-02 -5.686782673001289368e-02
-4.957627929687500000e+03 1.551698707044124603e-02 -7.319211959838867188e-02
-4.956231445312500000e+03 5.324243684299290180e-04 -8.699984103441238403e-02
-4.954834960937500000e+03 -1.943874731659889221e-02 -9.648299962282180786e-02
-4.953438476562500000e+03 -4.299974814057350159e-02 -1.001541689038276672e-01
-4.952041992187500000e+03 -6.832757592201232910e-02 -9.697456657886505127e-02
-4.950645507812500000e+03 -9.335184842348098755e-02 -8.646633476018905640e-02
-4.949249023437500000e+03 -1.159084364771842957e-01 -6.879557669162750244e-02
-4.947852539062500000e+03 -1.339184492826461792e-01 -4.474680498242378235e-02
-4.946456054687500000e+03 -1.456024348735809326e-01 -1.570910587906837463e-02
-4.945059570312500000e+03 -1.495936363935470581e-01 1.645481958985328674e-02
-4.943663085937500000e+03 -1.451254487037658691e-01 4.952933639287948608e-02
-4.942266601562500000e+03 -1.320788562297821045e-01 8.112777024507522583e-02
-4.940870117187500000e+03 -1.110003069043159485e-01 1.088772863149642944e-01
-4.939473632812500000e+03 -8.312350511550903320e-02 1.306214183568954468e-01
-4.938077148437500000e+03 -5.024985224008560181e-02 1.446178406476974487e-01
-4.936680664062500000e+03 -1.463384088128805161e-02 1.496635824441909790e-01
-4.935284179687500000e+03 2.119365893304347992e-02 1.452281773090362549e-01
-4.933887695312500000e+03 5.462827906012535095e-02 1.315049082040786743e-01
-4.932491210937500000e+03 8.317986130714416504e-02 1.094093695282936096e-01
-4.931094726562500000e+03 1.046840772032737732e-01 8.053116500377655029e-02
-4.929698242187500000e+03 1.174845695495605469e-01 4.701405763626098633e-02
-4.928301757812500000e+03 1.205784082412719727e-01 1.140188239514827728e-02
-4.926905273437500000e+03 1.136882007122039795e-01 -2.356099709868431091e-02
-4.925508789062500000e+03 9.731728583574295044e-02 -5.513017252087593079e-02
-4.924112304687500000e+03 7.270566374063491821e-02 -8.079572021961212158e-02
-4.922715820312500000e+03 4.175733402371406555e-02 -9.846276789903640747e-02
-4.921319335937500000e+03 6.882247980684041977e-03 -1.066307649016380310e-01
-4.919922851562500000e+03 -2.915528602898120880e-02 -1.045093387365341187e-01
-4.918526367187500000e+03 -6.347373127937316895e-02 -9.209282696247100830e-02
-4.917129882812500000e+03 -9.327914565801620483e-02 -7.017683982849121094e-02
-4.915733398437500000e+03 -1.160833016037940979e-01 -4.029874503612518311e-02
-4.914336914062500000e+03 -1.299096643924713135e-01 -4.614146426320075989e-03
-4.912940429687500000e+03 -1.334222108125686646e-01 3.424808010458946228e-02
-4.911543945312500000e+03 -1.260667294263839722e-01 7.336920499801635742e-02
-4.910147460937500000e+03 -1.080835759639739990e-01 1.097983643412590027e-01
-4.908750976562500000e+03 -8.050354570150375366e-02 1.407395005226135254e-01
-4.907354492187500000e+03 -4.508664831519126892e-02 1.637719273567199707e-01
-4.905958007812500000e+03 -4.190349951386451721e-03 1.770377010107040405e-01
-4.904561523437500000e+03 3.944055736064910889e-02 1.793674230575561523e-01
-4.903165039062500000e+03 8.281978219747543335e-02 1.703798323869705200e-01
-4.901768554687500000e+03 1.229877844452857971e-01 1.505075991153717041e-01
-4.900372070312500000e+03 1.571969091892242432e-01 1.209423467516899109e-01
-4.898975585937500000e+03 1.831334233283996582e-01 8.356308937072753906e-02
-4.897579101562500000e+03 1.990609169006347656e-01 4.077753424644470215e-02
-4.896182617187500000e+03 2.039590626955032349e-01 -4.616033285856246948e-03
-4.894786132812500000e+03 1.975732892751693726e-01 -4.969928786158561707e-02
-4.893389648437500000e+03 1.804325729608535767e-01 -9.159269183874130249e-02
-4.891993164062500000e+03 1.537838131189346313e-01 -1.276833862066268921e-01
-4.890596679687500000e+03 1.195234954357147217e-01 -1.558005511760711670e-01
-4.889200195312500000e+03 8.001661300659179688e-02 -1.743609458208084106e-01
-4.887803710937500000e+03 3.792589157819747925e-02 -1.824716627597808838e-01
-4.886407226562500000e+03 -3.977261018007993698e-03 -1.799819469451904297e-01
-4.885010742187500000e+03 -4.300563037395477295e-02 -1.674437224864959717e-01
-4.883614257812500000e+03 -7.675751298666000366e-02 -1.461064070463180542e-01
-4.882217773437500000e+03 -1.032751575112342834e-01 -1.177526339888572693e-01
-4.880821289062500000e+03 -1.211456879973411560e-01 -8.460444957017898560e-02
-4.879424804687500000e+03 -1.296239048242568970e-01 -4.911329969763755798e-02
-4.878028320312500000e+03 -1.286196857690811157e-01 -1.380469091236591339e-02
-4.876631835937500000e+03 -1.186988949775695801e-01 1.890992559492588043e-02
