9.027994240000000000e+08 7.833647918701171875e+01
9.161744640000000000e+08 1.498334655761718750e+02
9.295494400000000000e+08 1.052527008056640625e+02
9.562994560000000000e+08 3.535707092285156250e+01
9.696744320000000000e+08 1.449720764160156250e+02
9.830494080000000000e+08 1.445728912353515625e+02
9.964244480000000000e+08 1.254538955688476562e+02
1.009799424000000000e+09 1.139550857543945312e+02
1.023174464000000000e+09 1.186293029785156250e+02
1.036549440000000000e+09 1.003106842041015625e+02
1.049924416000000000e+09 1.048608322143554688e+02
1.063299456000000000e+09 1.023272476196289062e+02
1.076674432000000000e+09 1.179647369384765625e+02
1.090049408000000000e+09 4.676953887939453125e+01
1.103424384000000000e+09 9.666053771972656250e+01
1.116799488000000000e+09 9.914223480224609375e+01
1.130174464000000000e+09 8.845024108886718750e+01
1.143549440000000000e+09 7.292811584472656250e+01
1.156924416000000000e+09 7.327727508544921875e+01
1.183674496000000000e+09 3.070944786071777344e+01
1.197049472000000000e+09 4.928308868408203125e+01
1.210424448000000000e+09 2.028583717346191406e+01
1.223799424000000000e+09 2.929943847656250000e+01
1.237174400000000000e+09 6.278359222412109375e+01
1.250549376000000000e+09 6.806642150878906250e+01
1.263924480000000000e+09 2.061536598205566406e+01
1.277299456000000000e+09 1.708831787109375000e+01
1.290674432000000000e+09 3.350970840454101562e+01
1.304049408000000000e+09 9.089088439941406250e+01
1.317424384000000000e+09 8.210739898681640625e+01
1.330799488000000000e+09 9.768782043457031250e+01
1.344174464000000000e+09 1.032901840209960938e+02
1.357549440000000000e+09 1.080824890136718750e+02
1.370924416000000000e+09 1.118127899169921875e+02
1.384299392000000000e+09 1.076022338867187500e+02
1.397674496000000000e+09 1.152736816406250000e+02
1.411049472000000000e+09 1.106963119506835938e+02
1.424424448000000000e+09 6.265025711059570312e+01
1.437799424000000000e+09 1.067052154541015625e+02
1.451174400000000000e+09 1.094330749511718750e+02
1.464549376000000000e+09 1.218999099731445312e+02
1.477924480000000000e+09 9.605877685546875000e+01
1.491299456000000000e+09 1.055684967041015625e+02
1.504674432000000000e+09 8.202984619140625000e+01
1.518049408000000000e+09 5.188557815551757812e+01
1.544799488000000000e+09 1.184020805358886719e+01
1.558174464000000000e+09 2.461499023437500000e+01
1.571549440000000000e+09 2.276788711547851562e+01
1.584924416000000000e+09 3.002624702453613281e+01
1.598299392000000000e+09 3.681150054931640625e+01
1.611674496000000000e+09 6.136235427856445312e+01
1.625049472000000000e+09 2.481410217285156250e+01
1.638424448000000000e+09 6.359913635253906250e+01
1.651799424000000000e+09 1.420571708679199219e+01
