9.027994240000000000e+08 1.012707290649414062e+02
9.161744640000000000e+08 2.032068634033203125e+02
9.696744320000000000e+08 1.918861541748046875e+02
9.830494080000000000e+08 2.303689880371093750e+02
9.964244480000000000e+08 2.263423004150390625e+02
1.009799424000000000e+09 2.549410400390625000e+02
1.023174464000000000e+09 2.470529632568359375e+02
1.036549440000000000e+09 2.460040130615234375e+02
1.049924416000000000e+09 2.074339599609375000e+02
1.063299456000000000e+09 2.553426971435546875e+02
1.076674432000000000e+09 2.178285675048828125e+02
1.090049408000000000e+09 2.819975280761718750e+02
1.103424384000000000e+09 2.428682861328125000e+02
1.116799488000000000e+09 2.587338562011718750e+02
1.130174464000000000e+09 2.651063232421875000e+02
1.143549440000000000e+09 1.946787872314453125e+02
1.156924416000000000e+09 2.004030609130859375e+02
1.170299392000000000e+09 7.175964355468750000e+01
1.183674496000000000e+09 8.063897705078125000e+01
1.197049472000000000e+09 1.104492645263671875e+02
1.237174400000000000e+09 1.094712905883789062e+02
1.250549376000000000e+09 1.705333099365234375e+02
1.277299456000000000e+09 3.495534896850585938e+01
1.290674432000000000e+09 8.638555145263671875e+01
1.304049408000000000e+09 2.102381896972656250e+02
1.317424384000000000e+09 2.260498352050781250e+02
1.330799488000000000e+09 2.440556640625000000e+02
1.344174464000000000e+09 2.677897949218750000e+02
1.357549440000000000e+09 2.620439453125000000e+02
1.370924416000000000e+09 2.721269226074218750e+02
1.384299392000000000e+09 2.127529144287109375e+02
1.397674496000000000e+09 2.378835601806640625e+02
1.411049472000000000e+09 2.440327606201171875e+02
1.424424448000000000e+09 1.361145782470703125e+02
1.437799424000000000e+09 2.456054687500000000e+02
1.451174400000000000e+09 2.083264923095703125e+02
1.464549376000000000e+09 2.231421966552734375e+02
1.477924480000000000e+09 2.316067199707031250e+02
1.491299456000000000e+09 1.969904785156250000e+02
1.504674432000000000e+09 1.996222991943359375e+02
1.518049408000000000e+09 1.099080581665039062e+02
1.584924416000000000e+09 5.505956268310546875e+01
1.598299392000000000e+09 7.861615753173828125e+01
1.611674496000000000e+09 1.593075714111328125e+02
1.625049472000000000e+09 5.220980834960937500e+01
1.638424448000000000e+09 1.673013916015625000e+02
