9.161744640000000000e+08 1.403134765625000000e+02
9.295494400000000000e+08 1.301531372070312500e+02
9.562994560000000000e+08 1.524898986816406250e+02
9.696744320000000000e+08 2.057579498291015625e+02
9.830494080000000000e+08 2.150200653076171875e+02
9.964244480000000000e+08 2.213315887451171875e+02
1.009799424000000000e+09 2.037221832275390625e+02
1.023174464000000000e+09 1.736358489990234375e+02
1.036549440000000000e+09 1.996181793212890625e+02
1.049924416000000000e+09 1.970931549072265625e+02
1.063299456000000000e+09 1.894161682128906250e+02
1.076674432000000000e+09 2.127985076904296875e+02
1.090049408000000000e+09 2.110480346679687500e+02
1.103424384000000000e+09 2.053801116943359375e+02
1.116799488000000000e+09 1.904584960937500000e+02
1.130174464000000000e+09 1.822589111328125000e+02
1.143549440000000000e+09 1.444712982177734375e+02
1.156924416000000000e+09 1.516139068603515625e+02
1.170299392000000000e+09 5.169230270385742188e+01
1.197049472000000000e+09 9.666971588134765625e+01
1.210424448000000000e+09 4.635792541503906250e+01
1.237174400000000000e+09 1.261991577148437500e+02
1.250549376000000000e+09 1.411691436767578125e+02
1.290674432000000000e+09 6.289880371093750000e+01
1.304049408000000000e+09 1.819885864257812500e+02
1.317424384000000000e+09 2.432615966796875000e+02
1.330799488000000000e+09 2.384843597412109375e+02
1.357549440000000000e+09 2.402350463867187500e+02
1.370924416000000000e+09 2.325546112060546875e+02
1.384299392000000000e+09 2.174002075195312500e+02
1.397674496000000000e+09 1.925672454833984375e+02
1.411049472000000000e+09 2.429242553710937500e+02
1.424424448000000000e+09 1.519512939453125000e+02
1.437799424000000000e+09 2.263879241943359375e+02
1.451174400000000000e+09 2.060349273681640625e+02
1.464549376000000000e+09 1.921924133300781250e+02
1.477924480000000000e+09 2.053103485107421875e+02
1.491299456000000000e+09 2.198467407226562500e+02
1.504674432000000000e+09 1.598356781005859375e+02
1.518049408000000000e+09 1.230514678955078125e+02
1.558174464000000000e+09 3.635237884521484375e+01
1.571549440000000000e+09 3.124962425231933594e+01
1.584924416000000000e+09 5.080486679077148438e+01
1.598299392000000000e+09 6.855803680419921875e+01
1.611674496000000000e+09 1.323198852539062500e+02
1.625049472000000000e+09 4.267459487915039062e+01
1.638424448000000000e+09 1.225892639160156250e+02
1.651799424000000000e+09 3.019367599487304688e+01
