-2.500289306640625000e+03 -1.764488615663140081e-06 -2.823855902533978224e-05
-2.498892578125000000e+03 -5.073064130556304008e-06 -2.520957241358701140e-05
-2.497495849609375000e+03 -7.476062364730751142e-06 -2.189048973377794027e-05
-2.496098876953125000e+03 -8.988232366391457617e-06 -1.849963518907316029e-05
-2.494702148437500000e+03 -9.670800864114426076e-06 -1.523782702861353755e-05
-2.493305419921875000e+03 -9.628846783016342670e-06 -1.227219036081805825e-05
-2.491908447265625000e+03 -8.989195521280635148e-06 -9.737800610309932381e-06
-2.490511718750000000e+03 -7.909024134278297424e-06 -7.729346179985441267e-06
-2.489114990234375000e+03 -6.544308234879281372e-06 -6.295250841503730044e-06
-2.487718017578125000e+03 -5.056599547970108688e-06 -5.447579042083816603e-06
-2.486321289062500000e+03 -3.591905397115624510e-06 -5.164420599612640217e-06
-2.484924560546875000e+03 -2.281120714542339556e-06 -5.388647423387737945e-06
-2.483527587890625000e+03 -1.231982764693384524e-06 -6.038532319507794455e-06
-2.482130859375000000e+03 -5.203377213547355495e-07 -7.026043022051453590e-06
-2.480734130859375000e+03 -2.066074102913262323e-07 -8.242147487180773169e-06
-2.479337158203125000e+03 -3.134437065455131233e-07 -9.583518476574681699e-06
-2.477940429687500000e+03 -8.509170470460958313e-07 -1.094591971195768565e-05
-2.476543701171875000e+03 -1.801775852072751150e-06 -1.223720391863025725e-05
-2.475146728515625000e+03 -3.136528903269208968e-06 -1.337012236035661772e-05
-2.473750000000000000e+03 -4.814317890122765675e-06 -1.426792732672765851e-05
-2.472353271484375000e+03 -6.779956947866594419e-06 -1.486670134909218177e-05
-2.470956298828125000e+03 -8.976434401120059192e-06 -1.511492155259475112e-05
-2.469559570312500000e+03 -1.133858040702762082e-05 -1.497009361628443003e-05
-2.468162841796875000e+03 -1.379531568090897053e-05 -1.439803781977389008e-05
-2.466765869140625000e+03 -1.627548226679209620e-05 -1.337592857453273609e-05
-2.465369140625000000e+03 -1.869823790912050754e-05 -1.188518945127725601e-05
-2.463972412109375000e+03 -2.098049480991903692e-05 -9.926366146828513592e-06
-2.462575439453125000e+03 -2.303499968547839671e-05 -7.503096185246249661e-06
-2.461178710937500000e+03 -2.477224006725009531e-05 -4.647970854421146214e-06
-2.459781982421875000e+03 -2.609600960568059236e-05 -1.395121898895013146e-06
-2.458385009765625000e+03 -2.692457928787916899e-05 2.191660087191849016e-06
-2.456988281250000000e+03 -2.717193456192035228e-05 6.032160399627173319e-06
-2.455591552734375000e+03 -2.676959775271825492e-05 1.002164390229154378e-05
-2.454194580078125000e+03 -2.567084266047459096e-05 1.404122940584784374e-05
-2.452797851562500000e+03 -2.384264917054679245e-05 1.795199932530522346e-05
-2.451401123046875000e+03 -2.129422500729560852e-05 2.160676558560226113e-05
-2.450004150390625000e+03 -1.805754254746716470e-05 2.485235927451867610e-05
-2.448607421875000000e+03 -1.420791159034706652e-05 2.753874468908179551e-05
-2.447210693359375000e+03 -9.848690751823596656e-06 2.953299554064869881e-05
-2.445813720703125000e+03 -5.122324637341080233e-06 3.072173785767517984e-05
-2.444416992187500000e+03 -2.008257524721557274e-07 3.102246773778460920e-05
-2.443020263671875000e+03 4.732291472464567050e-06 3.039178591279778630e-05
-2.441623291015625000e+03 9.480241715209558606e-06 2.883021261368412524e-05
-2.440226562500000000e+03 1.383463404636131600e-05 2.638761907292064279e-05
-2.438829833984375000e+03 1.761370003805495799e-05 2.315765232197009027e-05
-2.437432861328125000e+03 2.065274020424112678e-05 1.927831908687949181e-05
-2.436036132812500000e+03 2.282543937326408923e-05 1.492448700446402654e-05
-2.434639404296875000e+03 2.404491169727407396e-05 1.030229577736463398e-05
-2.433242431640625000e+03 2.427817889838479459e-05 5.627660812024259940e-06
-2.431845703125000000e+03 2.354475691390689462e-05 1.127124278355040587e-06
-2.430448974609375000e+03 2.191540806961711496e-05 -2.987546395161189139e-06
-2.429052001953125000e+03 1.951350350282154977e-05 -6.531562121381284669e-06
-2.427655273437500000e+03 1.650201375014148653e-05 -9.346500519313849509e-06
-2.426258544921875000e+03 1.307445927523076534e-05 -1.132753368437988684e-05
-2.424861572265625000e+03 9.444962415727786720e-06 -1.241772497451165691e-05
-2.423464843750000000e+03 5.832062470290111378e-06 -1.260855606233235449e-05
-2.422068115234375000e+03 2.443682660668855533e-06 -1.196076846099458635e-05
-2.420671142578125000e+03 -5.320378022588556632e-07 -1.056850305758416653e-05
-2.419274414062500000e+03 -2.942154424090404063e-06 -8.572344995627645403e-06
-2.417877685546875000e+03 -4.677679953601909801e-06 -6.145623501652153209e-06
-2.416480712890625000e+03 -5.675394731952110305e-06 -3.475007815723074600e-06
-2.415083984375000000e+03 -5.927842721575871110e-06 -7.557879371233866550e-07
-2.413687255859375000e+03 -5.463464731292333454e-06 1.832323050621198490e-06
-2.412290283203125000e+03 -4.370710030343616381e-06 4.122427071706624702e-06
-2.410893554687500000e+03 -2.761441464826930314e-06 5.985308234812691808e-06
-2.409496826171875000e+03 -7.748809025542868767e-07 7.327632829401409253e-06
-2.408099853515625000e+03 1.435615786249400117e-06 8.096826604742091149e-06
-2.406703125000000000e+03 3.720689619512995705e-06 8.282208909804467112e-06
-2.405306396484375000e+03 5.928546215727692470e-06 7.914710295153781772e-06
-2.403909423828125000e+03 7.941733201732859015e-06 7.059432391542941332e-06
-2.402512695312500000e+03 9.668146049079950899e-06 5.800460257887607440e-06
-2.401115966796875000e+03 1.103766408050432801e-05 4.243425792083144188e-06
-2.399718994140625000e+03 1.202002476929919794e-05 2.500777100067352876e-06
-2.398322265625000000e+03 1.262160549231339246e-05 6.688331382065371145e-07
-2.396925537109375000e+03 1.286621227336581796e-05 -1.155263930741057266e-06
-2.395528564453125000e+03 1.280112064705463126e-05 -2.897051217587431893e-06
-2.394131835937500000e+03 1.249161141458898783e-05 -4.517869001574581489e-06
-2.392735107421875000e+03 1.200069709739182144e-05 -5.988365501252701506e-06
-2.391338134765625000e+03 1.138869629357941449e-05 -7.305384770006639883e-06
-2.389941406250000000e+03 1.070533744496060535e-05 -8.493841960444115102e-06
-2.388544677734375000e+03 9.983777999877929688e-06 -9.584464351064525545e-06
-2.387147705078125000e+03 9.239370228897314519e-06 -1.061534658219898120e-05
-2.385750976562500000e+03 8.461182915198151022e-06 -1.162800435849931091e-05
-2.384354248046875000e+03 7.630783329659607261e-06 -1.264603724848711863e-05
-2.382957275390625000e+03 6.706792191835120320e-06 -1.369158235320355743e-05
-2.381560546875000000e+03 5.642462838295614347e-06 -1.475796216254821047e-05
-2.380163818359375000e+03 4.396244548843242228e-06 -1.582349614182021469e-05
-2.378766845703125000e+03 2.929925358330365270e-06 -1.684821836533956230e-05
-2.377370117187500000e+03 1.215310931002022699e-06 -1.776624048943631351e-05
-2.375973388671875000e+03 -7.514423145948967431e-07 -1.851297383836936206e-05
-2.374576416015625000e+03 -2.949697545773233287e-06 -1.901251380331814289e-05
-2.373179687500000000e+03 -5.341933501767925918e-06 -1.918978887260891497e-05
-2.371782958984375000e+03 -7.862191523599904031e-06 -1.898680056910961866e-05
-2.370385986328125000e+03 -1.042624080582754686e-05 -1.835817965911701322e-05
-2.368989257812500000e+03 -1.294053345191059634e-05 -1.728416282276157290e-05
-2.367592529296875000e+03 -1.530006738903466612e-05 -1.577174771227873862e-05
-2.366195556640625000e+03 -1.740849620546214283e-05 -1.385659834340913221e-05
-2.364798828125000000e+03 -1.917784356919582933e-05 -1.159933253802591935e-05
-2.363402099609375000e+03 -2.054024298558942974e-05 -9.083892109629232436e-06
-2.362005126953125000e+03 -2.145232610928360373e-05 -6.409782599803293124e-06
-2.360608398437500000e+03 -2.189719634770881385e-05 -3.683867589643341489e-06
-2.359211669921875000e+03 -2.189283986808732152e-05 -1.013335463539988268e-06
-2.357814697265625000e+03 -2.148111161659471691e-05 1.506535113549034577e-06
-2.356417968750000000e+03 -2.073018913506530225e-05 3.798446186920045875e-06
-2.355021240234375000e+03 -1.972516656678635627e-05 5.805786258861189708e-06
-2.353624267578125000e+03 -1.856051130744162947e-05 7.505801931984024122e-06
-2.352227539062500000e+03 -1.733040335238911211e-05 8.902226909413002431e-06
-2.350830810546875000e+03 -1.612042251508682966e-05 1.002786120807286352e-05
-2.349433837890625000e+03 -1.499719292041845620e-05 1.094039362214971334e-05
-2.348037109375000000e+03 -1.400536348228342831e-05 1.171262010757345706e-05
-2.346640380859375000e+03 -1.315800091106211767e-05 1.242828329850453883e-05
-2.345243408203125000e+03 -1.244226314156549051e-05 1.316905945714097470e-05
-2.343846679687500000e+03 -1.181284096674062312e-05 1.400640303472755477e-05
-2.342449951171875000e+03 -1.120396700571291149e-05 1.499253448855597526e-05
-2.341052978515625000e+03 -1.053333562595071271e-05 1.615393193787895143e-05
-2.339656250000000000e+03 -9.709240657684858888e-06 1.748559043335262686e-05
