9.027994240000000000e+08 7.742355200000000000e+07
9.295494400000000000e+08 9.484385600000000000e+07
9.429244160000000000e+08 1.036251520000000000e+08
9.562994560000000000e+08 3.185444800000000000e+08
9.696744320000000000e+08 5.116566400000000000e+08
9.830494080000000000e+08 6.120645120000000000e+08
9.964244480000000000e+08 1.060704384000000000e+09
1.009799424000000000e+09 1.206108160000000000e+09
1.023174464000000000e+09 1.343665152000000000e+09
1.036549440000000000e+09 1.505511936000000000e+09
1.049924416000000000e+09 1.912739328000000000e+09
1.063299456000000000e+09 2.066756864000000000e+09
1.076674432000000000e+09 1.733368704000000000e+09
1.090049408000000000e+09 9.913370240000000000e+08
1.103424384000000000e+09 1.738415488000000000e+09
1.116799488000000000e+09 2.100620800000000000e+09
1.130174464000000000e+09 1.902607360000000000e+09
1.143549440000000000e+09 1.810000384000000000e+09
1.156924416000000000e+09 2.030216448000000000e+09
1.170299392000000000e+09 1.286430592000000000e+09
1.183674496000000000e+09 1.350371456000000000e+09
1.197049472000000000e+09 1.531059456000000000e+09
1.210424448000000000e+09 2.181376000000000000e+08
1.223799424000000000e+09 1.739445760000000000e+08
1.237174400000000000e+09 2.297692960000000000e+08
1.250549376000000000e+09 1.269282816000000000e+09
1.263924480000000000e+09 7.062320000000000000e+08
1.277299456000000000e+09 1.090378368000000000e+09
1.290674432000000000e+09 1.866504320000000000e+09
1.304049408000000000e+09 2.129255296000000000e+09
1.317424384000000000e+09 2.077046272000000000e+09
1.330799488000000000e+09 2.080273408000000000e+09
1.344174464000000000e+09 1.883834496000000000e+09
1.357549440000000000e+09 1.864774144000000000e+09
1.370924416000000000e+09 2.017744000000000000e+09
1.384299392000000000e+09 1.985538176000000000e+09
1.397674496000000000e+09 1.834089216000000000e+09
1.411049472000000000e+09 1.867707776000000000e+09
1.424424448000000000e+09 1.703676160000000000e+09
1.437799424000000000e+09 1.933091456000000000e+09
1.451174400000000000e+09 1.912779648000000000e+09
1.464549376000000000e+09 1.745354752000000000e+09
1.477924480000000000e+09 1.736474240000000000e+09
1.491299456000000000e+09 1.722545152000000000e+09
1.504674432000000000e+09 1.665530240000000000e+09
1.518049408000000000e+09 1.562409216000000000e+09
1.531424384000000000e+09 6.828394880000000000e+08
1.544799488000000000e+09 7.256782720000000000e+08
1.558174464000000000e+09 8.358659200000000000e+08
1.571549440000000000e+09 5.288761920000000000e+08
1.584924416000000000e+09 5.427274880000000000e+08
1.598299392000000000e+09 9.773496960000000000e+08
1.611674496000000000e+09 1.347923200000000000e+09
1.625049472000000000e+09 8.455409920000000000e+08
1.638424448000000000e+09 1.170134272000000000e+09
1.651799424000000000e+09 1.263148032000000000e+09
