-2.499817626953125000e+03 9.071181557374075055e-05 -1.077911801985464990e-04
-2.498421142578125000e+03 7.557695789728313684e-05 -1.232080103363841772e-04
-2.497024658203125000e+03 5.763014996773563325e-05 -1.338639704044908285e-04
-2.495628173828125000e+03 3.742827902897261083e-05 -1.407553354511037469e-04
-2.494231445312500000e+03 8.419408914051018655e-06 -1.520653022453188896e-04
-2.492834960937500000e+03 -1.485131724621169269e-05 -1.518592034699395299e-04
-2.491438476562500000e+03 -4.639088729163631797e-05 -1.494487951276823878e-04
-2.490041992187500000e+03 -6.778239185223355889e-05 -1.394901337334886193e-04
-2.488645263671875000e+03 -9.150316327577456832e-05 -1.248264161404222250e-04
-2.487248779296875000e+03 -1.160050233011133969e-04 -1.037739275489002466e-04
-2.485852294921875000e+03 -1.309394428972154856e-04 -8.221722237067297101e-05
-2.484455810546875000e+03 -1.388858072459697723e-04 -5.813578172819688916e-05
-2.483059082031250000e+03 -1.478711346862837672e-04 -2.279325053677894175e-05
-2.481662597656250000e+03 -1.466777903260663152e-04 4.759709554491564631e-06
-2.480266113281250000e+03 -1.405699149472638965e-04 3.075620406889356673e-05
-2.478869628906250000e+03 -1.287109334953129292e-04 6.045909685781225562e-05
-2.477472900390625000e+03 -1.115925988415256143e-04 8.389064169023185968e-05
-2.476076416015625000e+03 -8.998652629088610411e-05 1.011740023386664689e-04
-2.474679931640625000e+03 -6.274889165069907904e-05 1.200214537675492465e-04
-2.473283447265625000e+03 -3.742543776752427220e-05 1.252909423783421516e-04
-2.471886718750000000e+03 -8.934102879720740020e-06 1.265939354198053479e-04
-2.470490234375000000e+03 2.272120400448329747e-05 1.241888676304370165e-04
-2.469093750000000000e+03 4.668186375056393445e-05 1.141594402724877000e-04
-2.467697265625000000e+03 6.738716183463111520e-05 9.861961734713986516e-05
-2.466300537109375000e+03 9.256241901312023401e-05 7.981163071235641837e-05
-2.464904052734375000e+03 1.041062787408009171e-04 5.748676267103292048e-05
-2.463507568359375000e+03 1.134166741394437850e-04 3.335774454171769321e-05
-2.462111083984375000e+03 1.189023023471236229e-04 5.151443474460393190e-06
-2.460714355468750000e+03 1.186409062938764691e-04 -2.027687696681823581e-05
-2.459317871093750000e+03 1.142246546805836260e-04 -4.879047628492116928e-05
-2.457921386718750000e+03 1.010147243505343795e-04 -7.156495121307671070e-05
-2.456524902343750000e+03 8.458618685835972428e-05 -8.911311306292191148e-05
-2.455128173828125000e+03 6.414006929844617844e-05 -1.077021734090521932e-04
