60310.809225 60310.941088 1.919132 0.109321
60311.002743 60311.973310 1.857841 0.051756
60312.034988 60312.941019 1.814189 0.053106
60313.002720 60313.973287 1.647955 0.048826
60314.034896 60314.941042 1.486787 0.047858
60315.002627 60315.958009 1.321810 0.045854
60316.020058 60316.990278 1.226997 0.041790
60317.051701 60317.958102 1.137771 0.042153
60318.019502 60318.990417 1.055348 0.044622
60319.051725 60319.958241 1.083065 0.045585
60320.019502 60320.990625 1.110459 0.042186
60321.051817 60321.958681 1.020062 0.039942
60322.019850 60322.991690 0.974169 0.038328
60323.052928 60323.960231 1.010947 0.040138
60324.021354 60324.993264 1.006950 0.038742
60325.054387 60325.961736 0.885349 0.039372
60326.022882 60326.994676 0.940230 0.040110
60328.024155 60328.995903 0.891116 0.040227
60329.057072 60329.964028 0.796773 0.041028
60330.025544 60330.545185 0.714120 0.058677
60331.381007 60331.642384 0.677370 0.057254
60333.381632 60333.577685 0.614886 0.060535
60336.688252 60336.819676 0.741033 0.070432
60337.655845 60337.852315 0.567990 0.055715
60338.623993 60338.884931 0.563215 0.048421
60339.656493 60339.981968 0.525044 0.042650
60340.044363 60340.046551 0.459832 0.096122
60341.785995 60341.917894 0.474385 0.059254
60342.044109 60342.950370 0.501277 0.025264
60343.012037 60343.982766 0.565728 0.023613
60344.044410 60344.950660 0.528912 0.022320
60345.012292 60345.983090 0.518527 0.021033
60346.044595 60346.950914 0.463976 0.020556
60347.012396 60347.983160 0.446445 0.018787
60348.044444 60348.950984 0.428065 0.018720
60349.012257 60349.983437 0.400982 0.017702
60350.044479 60350.499549 0.361883 0.027669
60352.173438 60352.951667 0.278441 0.020609
60353.012118 60353.983958 0.314582 0.017062
60354.044178 60354.177708 0.336671 0.039728
60357.141215 60357.276505 0.223577 0.030723
60359.723252 60359.858264 0.146953 0.029367
60361.324595 60361.978380 0.365990 0.025787
60362.035266 60362.947500 0.235636 0.021657
60363.004525 60363.980926 0.254297 0.020144
60364.038067 60364.949884 0.230608 0.022692
60365.007951 60365.982778 0.247944 0.024280
60366.041817 60366.965810 0.254923 0.024327
60367.010891 60367.998912 0.232686 0.023207
60368.059086 60368.967199 0.238652 0.019628
60369.027141 60369.999931 0.219063 0.017099
60370.060266 60370.968079 0.196067 0.016724
60371.028692 60371.419861 0.195090 0.022724
60373.094236 60374.001111 0.204850 0.013924
60374.062245 60374.969086 0.149330 0.012437
60375.030417 60376.001470 0.119658 0.011317
60376.062940 60376.969340 0.150211 0.012935
60377.030810 60377.937130 0.111673 0.011801
60377.998727 60378.969444 0.127428 0.012753
60379.031157 60379.937211 0.109422 0.012666
60379.998924 60380.969630 0.123707 0.013690
60381.095926 60381.743843 0.177596 0.021491
60383.482951 60383.937662 0.160919 0.024150
60383.999410 60384.970579 0.146026 0.019333
60385.032234 60385.938912 0.210180 0.021803
60386.000567 60386.971528 0.219393 0.020909
60387.485359 60387.989699 0.206503 0.022123
60388.051887 60388.957894 0.136208 0.019886
60389.019479 60389.990972 0.254013 0.026507
60390.052442 60390.926667 0.244502 0.033638
60391.408229 60391.992315 0.277728 0.028329
60392.053715 60392.960579 0.252691 0.022757
60393.021910 60393.993588 0.287360 0.022982
60394.054850 60394.413067 0.183836 0.039444
60395.216447 60395.994398 0.284702 0.025518
